epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
679,69068.7,0.12895,0.0752,0.10872,0.89446,0.97287,0.95673,0.97163,0.93539,0.97271,0.95518,0.97232,0.94359,0.33145,0.43649,0.36037,0.66402,0.00661339,0.00661339,0.00661339
680,69169.8,0.12973,0.06937,0.10639,0.89961,0.97425,0.95624,0.97168,0.9354,0.97382,0.95518,0.97237,0.94363,0.33156,0.43654,0.35989,0.66422,0.0066084,0.0066084,0.0066084
681,69271,0.13077,0.07884,0.1022,0.89617,0.97424,0.95624,0.97174,0.93549,0.97383,0.95518,0.97242,0.94374,0.33181,0.43672,0.35912,0.6649,0.0066034,0.0066034,0.0066034
682,69371.9,0.12802,0.0727,0.107,0.89778,0.97416,0.95624,0.97176,0.93569,0.97384,0.95518,0.97245,0.94379,0.33145,0.43661,0.35948,0.66426,0.0065984,0.0065984,0.0065984
683,69472.9,0.12731,0.0758,0.1054,0.89985,0.97304,0.95624,0.97173,0.93577,0.97267,0.95518,0.97243,0.9438,0.33133,0.43661,0.35949,0.66417,0.00659341,0.00659341,0.00659341
684,69573.8,0.12343,0.06437,0.10407,0.89287,0.97307,0.95624,0.9717,0.93578,0.97263,0.95518,0.97241,0.94377,0.33122,0.43643,0.35932,0.66401,0.00658842,0.00658842,0.00658842
685,69674.8,0.13136,0.07541,0.11364,0.90334,0.97306,0.95624,0.97167,0.93591,0.97256,0.95518,0.97238,0.94374,0.33091,0.43603,0.35892,0.66329,0.00658342,0.00658342,0.00658342
686,69776,0.13027,0.07628,0.10929,0.89784,0.97381,0.95624,0.97169,0.93599,0.97355,0.95518,0.97242,0.94374,0.33055,0.4359,0.35857,0.66264,0.00657842,0.00657842,0.00657842
687,69877,0.12965,0.06827,0.10779,0.89678,0.97335,0.95624,0.97172,0.93614,0.97326,0.95518,0.97245,0.94384,0.33042,0.43589,0.35815,0.66225,0.00657343,0.00657343,0.00657343
688,69978,0.12861,0.07126,0.10589,0.90019,0.97336,0.95624,0.97169,0.93614,0.9747,0.95624,0.97287,0.94382,0.33009,0.43579,0.35768,0.66161,0.00656844,0.00656844,0.00656844
689,70079.1,0.1294,0.07515,0.10743,0.89468,0.97345,0.95624,0.97168,0.936,0.9754,0.95624,0.97288,0.94379,0.32992,0.43572,0.35717,0.6613,0.00656344,0.00656344,0.00656344
690,70180.7,0.12965,0.07159,0.10767,0.90216,0.97393,0.95682,0.97292,0.93607,0.97562,0.95624,0.97285,0.94356,0.32985,0.43564,0.35672,0.66119,0.00655844,0.00655844,0.00655844
691,70281.8,0.13255,0.08234,0.12156,0.90258,0.975,0.95716,0.97291,0.93628,0.97533,0.95624,0.97285,0.94353,0.3299,0.43526,0.35624,0.6613,0.00655345,0.00655345,0.00655345
692,70382.8,0.13114,0.07339,0.12326,0.89651,0.9737,0.95731,0.97264,0.93628,0.97444,0.95624,0.97288,0.94356,0.32986,0.4352,0.35594,0.66117,0.00654846,0.00654846,0.00654846
693,70484,0.13111,0.07649,0.1066,0.9012,0.97366,0.95731,0.97269,0.93649,0.97346,0.95518,0.97247,0.94361,0.3301,0.43493,0.35576,0.66132,0.00654346,0.00654346,0.00654346
694,70585,0.12934,0.07206,0.10671,0.89855,0.97253,0.95731,0.97273,0.93673,0.97342,0.95518,0.97252,0.94359,0.32999,0.43485,0.35576,0.66119,0.00653847,0.00653847,0.00653847
695,70686.2,0.13296,0.07359,0.1099,0.89887,0.97075,0.95644,0.97276,0.9368,0.97255,0.95518,0.97255,0.94359,0.32971,0.43485,0.35591,0.66096,0.00653347,0.00653347,0.00653347
696,70787.2,0.12602,0.07301,0.10432,0.89536,0.97077,0.95686,0.97273,0.93698,0.97282,0.95481,0.97257,0.94365,0.32971,0.43485,0.35571,0.66098,0.00652848,0.00652848,0.00652848
697,70888.4,0.12609,0.07325,0.10277,0.8975,0.97077,0.95687,0.97274,0.93697,0.97292,0.95411,0.9726,0.94362,0.32959,0.43432,0.3555,0.66064,0.00652348,0.00652348,0.00652348
698,70989.5,0.12707,0.07196,0.10486,0.90299,0.97072,0.95537,0.97279,0.93713,0.97221,0.95304,0.97264,0.94359,0.32952,0.43442,0.35511,0.66058,0.00651848,0.00651848,0.00651848
699,71090.5,0.13347,0.07438,0.10594,0.90303,0.97072,0.9554,0.97282,0.93711,0.97279,0.95397,0.97265,0.94366,0.32943,0.43466,0.35531,0.66039,0.00651349,0.00651349,0.00651349
700,71191.4,0.12636,0.07432,0.10727,0.90155,0.97263,0.95411,0.97281,0.93717,0.9745,0.95304,0.97263,0.94376,0.32937,0.43489,0.35506,0.66051,0.0065085,0.0065085,0.0065085
701,71293.3,0.13028,0.07049,0.10448,0.90087,0.97225,0.95411,0.97287,0.93716,0.97225,0.95411,0.97265,0.94382,0.32924,0.43504,0.35503,0.66057,0.0065035,0.0065035,0.0065035
702,71395.4,0.13164,0.07367,0.10397,0.89962,0.97422,0.95411,0.97295,0.93741,0.97471,0.95411,0.97302,0.94398,0.32929,0.43518,0.35513,0.66079,0.0064985,0.0064985,0.0064985
703,71497.8,0.1264,0.06769,0.1034,0.89663,0.97425,0.95411,0.97289,0.93735,0.97601,0.95304,0.97294,0.944,0.32945,0.43525,0.35538,0.66105,0.00649351,0.00649351,0.00649351
704,71600,0.12793,0.07085,0.10838,0.89708,0.97376,0.95518,0.97288,0.93729,0.976,0.95471,0.97293,0.9441,0.32944,0.43533,0.35559,0.66116,0.00648852,0.00648852,0.00648852
705,71702.2,0.12698,0.07822,0.10687,0.89829,0.97473,0.95411,0.97293,0.93744,0.9748,0.95411,0.97297,0.94424,0.32942,0.43551,0.35534,0.66115,0.00648352,0.00648352,0.00648352
706,71804.4,0.13165,0.06987,0.1096,0.89706,0.97705,0.95393,0.97298,0.93724,0.97703,0.95339,0.973,0.94437,0.32944,0.43567,0.35532,0.66115,0.00647852,0.00647852,0.00647852
707,71906.4,0.12873,0.07794,0.10804,0.89972,0.97608,0.95304,0.97301,0.93749,0.97667,0.95304,0.97304,0.94448,0.32937,0.43597,0.35535,0.66116,0.00647353,0.00647353,0.00647353
708,72008.6,0.12971,0.06407,0.10709,0.90096,0.97609,0.95304,0.97335,0.93774,0.97683,0.95304,0.97309,0.94475,0.32933,0.43616,0.35573,0.661,0.00646854,0.00646854,0.00646854
709,72110.6,0.12769,0.07614,0.21958,0.89945,0.97628,0.95304,0.97339,0.93806,0.97767,0.95304,0.97316,0.94494,0.32892,0.43637,0.35576,0.66065,0.00646354,0.00646354,0.00646354
710,72212.9,0.12776,0.07821,0.10489,0.89837,0.97598,0.954,0.97343,0.93815,0.97609,0.95304,0.97321,0.94506,0.32895,0.43637,0.35538,0.66062,0.00645855,0.00645855,0.00645855
711,72314.9,0.12892,0.0731,0.10289,0.89851,0.97581,0.95411,0.97347,0.93805,0.97705,0.95434,0.97332,0.94497,0.329,0.43653,0.35469,0.66092,0.00645355,0.00645355,0.00645355
712,72417.2,0.13044,0.07281,0.10713,0.90143,0.97571,0.95411,0.97351,0.93804,0.97706,0.9546,0.97332,0.94492,0.32896,0.43663,0.35451,0.66081,0.00644856,0.00644856,0.00644856
713,72519.3,0.13113,0.0648,0.10414,0.90057,0.97585,0.95411,0.97351,0.93827,0.97705,0.95432,0.97332,0.94489,0.32907,0.43687,0.35434,0.66073,0.00644356,0.00644356,0.00644356
714,72621.4,0.1291,0.07791,0.10499,0.9009,0.97593,0.95411,0.97352,0.93815,0.97705,0.95429,0.9733,0.94494,0.32904,0.43694,0.35384,0.66073,0.00643856,0.00643856,0.00643856
715,72723.8,0.12849,0.06916,0.10673,0.89757,0.97586,0.95411,0.97356,0.93833,0.97706,0.95465,0.97301,0.94499,0.32907,0.43691,0.35344,0.66049,0.00643357,0.00643357,0.00643357
716,72825.9,0.13014,0.07371,0.10849,0.89787,0.97559,0.95411,0.9736,0.93825,0.97707,0.95501,0.97304,0.94504,0.32902,0.437,0.35331,0.66006,0.00642858,0.00642858,0.00642858
717,72928,0.12605,0.07238,0.10552,0.89355,0.97535,0.95411,0.97365,0.9383,0.97707,0.95512,0.97308,0.94505,0.32897,0.43721,0.35343,0.65964,0.00642358,0.00642358,0.00642358
718,73030,0.12554,0.07469,0.10177,0.8985,0.97528,0.95411,0.97362,0.93837,0.97707,0.95508,0.97307,0.94513,0.32926,0.43763,0.35339,0.66003,0.00641859,0.00641859,0.00641859
719,73132.1,0.12864,0.07652,0.10606,0.89755,0.97707,0.95484,0.97367,0.93811,0.97707,0.95484,0.973,0.94493,0.32935,0.43807,0.35347,0.66005,0.00641359,0.00641359,0.00641359
720,73234.1,0.12449,0.07527,0.10291,0.88827,0.97706,0.95475,0.97365,0.93809,0.97706,0.95452,0.973,0.94493,0.3296,0.43793,0.35336,0.66015,0.0064086,0.0064086,0.0064086
721,73336.4,0.1276,0.07138,0.10003,0.89631,0.976,0.95472,0.9736,0.93763,0.97599,0.9545,0.97293,0.94499,0.32999,0.43801,0.35316,0.66083,0.0064036,0.0064036,0.0064036
722,73438.6,0.12561,0.07097,0.10136,0.89609,0.976,0.95469,0.97361,0.93729,0.9749,0.9534,0.97292,0.94517,0.33019,0.43824,0.35327,0.66094,0.0063986,0.0063986,0.0063986
723,73540.6,0.12769,0.07479,0.1011,0.898,0.97509,0.95411,0.97362,0.93773,0.97443,0.95304,0.97293,0.94503,0.33043,0.43826,0.35321,0.66099,0.00639361,0.00639361,0.00639361
724,73642.6,0.12955,0.07703,0.13746,0.90135,0.97493,0.95469,0.97362,0.93758,0.97384,0.95335,0.97293,0.94502,0.33062,0.43839,0.35303,0.66111,0.00638862,0.00638862,0.00638862
725,73744.7,0.1298,0.08048,0.10804,0.89583,0.97494,0.95482,0.97363,0.93749,0.97384,0.95337,0.973,0.94503,0.33094,0.43832,0.35287,0.66123,0.00638362,0.00638362,0.00638362
726,73847,0.12374,0.07233,0.14531,0.89423,0.9759,0.95518,0.97365,0.93741,0.97491,0.95369,0.97302,0.94502,0.33071,0.43846,0.35305,0.66064,0.00637862,0.00637862,0.00637862
727,73948.9,0.1281,0.07208,0.13521,0.89394,0.97588,0.95518,0.97365,0.93721,0.97487,0.95411,0.97305,0.945,0.33079,0.43838,0.353,0.66077,0.00637363,0.00637363,0.00637363
728,74051,0.13186,0.08196,0.10304,0.89962,0.9758,0.95518,0.97369,0.93739,0.97593,0.95518,0.97303,0.94506,0.33077,0.43822,0.35271,0.6608,0.00636864,0.00636864,0.00636864
729,74153.2,0.13042,0.06906,0.10479,0.89871,0.97582,0.95518,0.97368,0.93778,0.97587,0.95518,0.97259,0.94504,0.33066,0.43805,0.35249,0.66084,0.00636364,0.00636364,0.00636364
730,74255.5,0.12999,0.07099,0.10679,0.89931,0.97591,0.95518,0.97373,0.93784,0.97591,0.95518,0.97255,0.94494,0.33068,0.43798,0.35216,0.66072,0.00635864,0.00635864,0.00635864
731,74357.6,0.12978,0.07208,0.1061,0.89723,0.97676,0.95624,0.97375,0.93801,0.97585,0.95518,0.97279,0.94496,0.33062,0.43806,0.35182,0.66064,0.00635365,0.00635365,0.00635365
732,74459.8,0.12834,0.07378,0.10559,0.90111,0.97675,0.95624,0.97374,0.93768,0.97589,0.95518,0.97282,0.94498,0.33069,0.43829,0.35163,0.66093,0.00634866,0.00634866,0.00634866
733,74562,0.134,0.07124,0.11336,0.90008,0.97674,0.95624,0.97374,0.93763,0.97589,0.95518,0.97253,0.94489,0.33077,0.43806,0.35186,0.66147,0.00634366,0.00634366,0.00634366
734,74664.5,0.13308,0.07046,0.10701,0.90382,0.97729,0.95624,0.97375,0.93759,0.97673,0.95518,0.97252,0.94495,0.33089,0.43783,0.35191,0.66177,0.00633867,0.00633867,0.00633867
735,74766.5,0.12755,0.07031,0.10746,0.89549,0.97558,0.95624,0.97368,0.93754,0.97477,0.95518,0.97246,0.94481,0.33101,0.43767,0.35169,0.66208,0.00633367,0.00633367,0.00633367
736,74868.5,0.13262,0.07099,0.10715,0.89749,0.97571,0.95624,0.97364,0.93744,0.97477,0.95518,0.97245,0.94486,0.3311,0.43754,0.35107,0.66256,0.00632868,0.00632868,0.00632868
737,74970.6,0.12806,0.0743,0.10485,0.89531,0.97577,0.95624,0.97363,0.93718,0.97478,0.95518,0.97245,0.94487,0.33128,0.43759,0.35064,0.66318,0.00632368,0.00632368,0.00632368
738,75072.8,0.12709,0.06979,0.10621,0.89723,0.97585,0.95624,0.97361,0.93723,0.97481,0.95518,0.97244,0.94483,0.33121,0.43772,0.35059,0.6633,0.00631868,0.00631868,0.00631868
739,75175.1,0.12838,0.07735,0.10617,0.89293,0.97704,0.95731,0.97374,0.93737,0.97502,0.95518,0.97245,0.94474,0.33085,0.43762,0.34995,0.66317,0.00631369,0.00631369,0.00631369
740,75277.4,0.12632,0.07161,0.10548,0.89857,0.97723,0.95731,0.97375,0.93753,0.97541,0.95518,0.9725,0.9447,0.33049,0.43773,0.34968,0.66316,0.0063087,0.0063087,0.0063087
741,75379.7,0.12993,0.07825,0.1108,0.89866,0.97746,0.95731,0.97376,0.93772,0.97545,0.95518,0.97283,0.94487,0.33031,0.43784,0.34946,0.66315,0.0063037,0.0063037,0.0063037
742,75482,0.1282,0.07124,0.1129,0.89527,0.9775,0.95731,0.97382,0.93786,0.97547,0.95518,0.97288,0.94497,0.33008,0.43785,0.34933,0.66329,0.0062987,0.0062987,0.0062987
743,75584,0.12618,0.07398,0.10593,0.89485,0.97707,0.95731,0.97382,0.93788,0.97544,0.95518,0.97287,0.9449,0.32993,0.43789,0.34882,0.66372,0.00629371,0.00629371,0.00629371
744,75686.1,0.12789,0.07704,0.10584,0.89982,0.9772,0.95731,0.97379,0.93785,0.97541,0.95518,0.97253,0.94479,0.32984,0.4382,0.34841,0.66393,0.00628872,0.00628872,0.00628872
745,75788.1,0.12664,0.0693,0.10445,0.89367,0.97718,0.95731,0.97381,0.93774,0.97547,0.95518,0.97255,0.94473,0.32995,0.43835,0.34799,0.66435,0.00628372,0.00628372,0.00628372
746,75890.2,0.12977,0.07263,0.10714,0.90035,0.97717,0.95731,0.97378,0.93792,0.97555,0.95518,0.97253,0.94469,0.32968,0.43865,0.34786,0.66434,0.00627872,0.00627872,0.00627872
747,75992.3,0.1231,0.06653,0.10197,0.89724,0.97709,0.95731,0.97374,0.93826,0.97544,0.95518,0.97247,0.94461,0.32966,0.43896,0.34772,0.66492,0.00627373,0.00627373,0.00627373
748,76094.4,0.13111,0.07413,0.10788,0.89757,0.97703,0.95731,0.97377,0.93816,0.97542,0.95518,0.97249,0.94449,0.32969,0.43932,0.34771,0.66522,0.00626874,0.00626874,0.00626874
749,76196.5,0.12794,0.07159,0.10132,0.89973,0.97719,0.95731,0.97376,0.93811,0.97619,0.95624,0.97253,0.94455,0.32975,0.43932,0.34723,0.66531,0.00626374,0.00626374,0.00626374
750,76298.6,0.12936,0.07302,0.10531,0.89551,0.97719,0.95731,0.97378,0.938,0.9761,0.95624,0.97253,0.94458,0.32979,0.43956,0.34708,0.66542,0.00625875,0.00625875,0.00625875
751,76400.8,0.13009,0.07331,0.10563,0.9035,0.97756,0.95731,0.97379,0.93839,0.97619,0.95624,0.97252,0.94467,0.32951,0.43997,0.34719,0.66485,0.00625375,0.00625375,0.00625375
752,76503.1,0.12971,0.07485,0.10667,0.89573,0.97886,0.95731,0.97388,0.93851,0.97733,0.95624,0.97261,0.94489,0.32952,0.44032,0.34697,0.66476,0.00624876,0.00624876,0.00624876
753,76605.2,0.13011,0.07952,0.10494,0.89637,0.97899,0.95731,0.97387,0.93854,0.97742,0.95624,0.97263,0.94492,0.32954,0.44048,0.34643,0.66456,0.00624376,0.00624376,0.00624376
754,76707.4,0.12699,0.07331,0.10574,0.8951,0.97901,0.95731,0.97391,0.93855,0.97758,0.95624,0.97266,0.94493,0.32926,0.44068,0.3464,0.66431,0.00623876,0.00623876,0.00623876
755,76809.4,0.12736,0.0694,0.10426,0.90028,0.97911,0.95731,0.97392,0.93862,0.97771,0.95624,0.97266,0.9449,0.32924,0.44083,0.34631,0.66417,0.00623377,0.00623377,0.00623377
756,76911.7,0.12692,0.07581,0.10388,0.89548,0.97926,0.95731,0.97392,0.9387,0.97784,0.95624,0.97265,0.94474,0.32911,0.44097,0.34623,0.66401,0.00622878,0.00622878,0.00622878
757,77013.9,0.12737,0.07746,0.10294,0.89603,0.97937,0.95731,0.97393,0.93872,0.97785,0.95624,0.97267,0.94478,0.32917,0.44109,0.34602,0.66398,0.00622378,0.00622378,0.00622378
758,77115.9,0.12597,0.0724,0.10665,0.89854,0.97945,0.95731,0.97398,0.93873,0.97794,0.95624,0.97268,0.94497,0.32902,0.44108,0.3457,0.66385,0.00621878,0.00621878,0.00621878
759,77218.2,0.12638,0.07255,0.10353,0.90111,0.97944,0.95731,0.97397,0.93863,0.97811,0.95624,0.97268,0.94499,0.32909,0.44119,0.34516,0.66374,0.00621379,0.00621379,0.00621379
760,77320.4,0.12745,0.07215,0.10828,0.89667,0.97948,0.95731,0.97403,0.93872,0.97825,0.95624,0.97276,0.94505,0.32912,0.4414,0.34493,0.66388,0.0062088,0.0062088,0.0062088
761,77422.6,0.1243,0.0706,0.10325,0.89603,0.97945,0.95731,0.97402,0.93867,0.97823,0.95624,0.97275,0.94504,0.32933,0.44159,0.3444,0.66452,0.0062038,0.0062038,0.0062038
762,77524.8,0.12798,0.06661,0.10941,0.89951,0.97947,0.95731,0.97404,0.93865,0.97759,0.95624,0.97278,0.94505,0.3294,0.44163,0.34421,0.66484,0.0061988,0.0061988,0.0061988
763,77627,0.12676,0.072,0.10507,0.89334,0.97947,0.95731,0.97404,0.93868,0.97779,0.95624,0.97279,0.94502,0.32936,0.44159,0.3443,0.66477,0.00619381,0.00619381,0.00619381
764,77729.3,0.12631,0.06854,0.10137,0.8953,0.97944,0.95731,0.97405,0.93874,0.97725,0.95518,0.9728,0.94511,0.32931,0.44205,0.34394,0.6648,0.00618882,0.00618882,0.00618882
765,77831.5,0.12483,0.0713,0.1059,0.89578,0.97949,0.95731,0.97403,0.93898,0.9773,0.95518,0.97279,0.94507,0.32894,0.442,0.3434,0.66457,0.00618382,0.00618382,0.00618382
766,77933.9,0.12879,0.07076,0.10734,0.90458,0.97952,0.95731,0.97401,0.93903,0.97734,0.95518,0.9728,0.94508,0.32855,0.44203,0.3431,0.66426,0.00617882,0.00617882,0.00617882
767,78036.1,0.12779,0.07497,0.11043,0.89524,0.97964,0.95731,0.97398,0.93902,0.97745,0.95518,0.97279,0.94517,0.32827,0.44206,0.34293,0.66392,0.00617383,0.00617383,0.00617383
768,78137.3,0.12735,0.06958,0.14865,0.8943,0.97954,0.95731,0.97398,0.93912,0.97736,0.95518,0.9728,0.94519,0.32787,0.44218,0.34263,0.66363,0.00616884,0.00616884,0.00616884
769,78238.5,0.12937,0.07418,0.11073,0.90172,0.97942,0.95731,0.974,0.93905,0.97723,0.95518,0.97282,0.94527,0.32763,0.4421,0.34255,0.66366,0.00616384,0.00616384,0.00616384
770,78339.6,0.12942,0.06807,0.10637,0.89422,0.97941,0.95731,0.97405,0.9391,0.97722,0.95518,0.97288,0.9453,0.32736,0.44203,0.34241,0.66332,0.00615884,0.00615884,0.00615884
771,78440.9,0.12484,0.06916,0.10456,0.89054,0.97953,0.95731,0.97408,0.93906,0.97724,0.95518,0.97291,0.94511,0.32701,0.44189,0.34223,0.66288,0.00615385,0.00615385,0.00615385
772,78542,0.12759,0.07475,0.1029,0.89944,0.9792,0.95731,0.97409,0.93922,0.97702,0.95518,0.97291,0.94523,0.32702,0.44193,0.3422,0.66287,0.00614886,0.00614886,0.00614886
773,78642.8,0.13026,0.06859,0.10351,0.89679,0.97923,0.95731,0.97407,0.93916,0.97705,0.95518,0.97291,0.94525,0.32717,0.44205,0.34202,0.66299,0.00614386,0.00614386,0.00614386
774,78744,0.12665,0.06853,0.10128,0.90069,0.97826,0.95731,0.97402,0.93884,0.97608,0.95518,0.97286,0.94517,0.32725,0.44218,0.34205,0.6632,0.00613886,0.00613886,0.00613886
775,78845,0.12872,0.07377,0.10522,0.89604,0.97835,0.95731,0.97406,0.93876,0.97617,0.95518,0.97288,0.94507,0.32741,0.44213,0.3414,0.66309,0.00613387,0.00613387,0.00613387
776,78946.2,0.12572,0.07345,0.1018,0.8984,0.97609,0.95731,0.97409,0.93879,0.97391,0.95518,0.97291,0.94511,0.32734,0.44219,0.34134,0.66285,0.00612888,0.00612888,0.00612888
777,79047.2,0.12933,0.06622,0.10549,0.89885,0.97596,0.95731,0.97405,0.93874,0.97378,0.95518,0.9729,0.94518,0.3274,0.44218,0.34113,0.66275,0.00612388,0.00612388,0.00612388
778,79148.3,0.12657,0.07188,0.11026,0.89632,0.97592,0.95731,0.9741,0.93885,0.97375,0.95518,0.9729,0.9452,0.32732,0.4423,0.3413,0.66267,0.00611888,0.00611888,0.00611888
779,79249.5,0.12659,0.07139,0.1052,0.89739,0.976,0.95731,0.97401,0.93873,0.97382,0.95518,0.97282,0.94508,0.32743,0.44257,0.34114,0.66293,0.00611389,0.00611389,0.00611389
780,79350.4,0.12628,0.071,0.10554,0.89528,0.97605,0.95731,0.97397,0.93852,0.97387,0.95518,0.9728,0.94507,0.32749,0.44263,0.34132,0.66298,0.0061089,0.0061089,0.0061089
781,79451.4,0.12777,0.07384,0.10801,0.89678,0.97603,0.95731,0.97399,0.93853,0.97385,0.95518,0.97282,0.9451,0.32758,0.44285,0.34124,0.66298,0.0061039,0.0061039,0.0061039
782,79552.4,0.13175,0.07876,0.12469,0.90208,0.97603,0.95731,0.97399,0.9385,0.97385,0.95518,0.97282,0.94505,0.32757,0.4425,0.34105,0.66281,0.0060989,0.0060989,0.0060989
783,79653.5,0.13052,0.07083,0.11143,0.89453,0.97644,0.95731,0.97397,0.93872,0.97283,0.95524,0.97272,0.94497,0.32768,0.44271,0.34074,0.6631,0.00609391,0.00609391,0.00609391
784,79754.5,0.12794,0.0697,0.11229,0.89514,0.97607,0.95731,0.97393,0.93825,0.97283,0.95531,0.97268,0.94505,0.32795,0.44274,0.34061,0.66379,0.00608892,0.00608892,0.00608892
785,79855.7,0.12386,0.06856,0.10465,0.89779,0.97524,0.95731,0.97391,0.93825,0.97283,0.95529,0.97267,0.9449,0.32795,0.44266,0.34082,0.664,0.00608392,0.00608392,0.00608392
786,79956.8,0.12816,0.07532,0.10443,0.89917,0.97498,0.95731,0.97389,0.9381,0.97283,0.95538,0.97264,0.94487,0.32812,0.44273,0.34119,0.66409,0.00607892,0.00607892,0.00607892
787,80057.7,0.12398,0.07456,0.15399,0.89754,0.97498,0.95731,0.97383,0.93799,0.97262,0.95518,0.97259,0.9448,0.32837,0.4427,0.3419,0.66436,0.00607393,0.00607393,0.00607393
788,80159.1,0.12708,0.06894,0.1021,0.89936,0.97495,0.95731,0.97383,0.93781,0.97262,0.95518,0.97259,0.94479,0.32861,0.44291,0.34221,0.66466,0.00606894,0.00606894,0.00606894
789,80260.2,0.12619,0.07397,0.1068,0.89999,0.97494,0.95731,0.97379,0.93768,0.97263,0.95518,0.97253,0.94471,0.32838,0.44279,0.34277,0.66446,0.00606394,0.00606394,0.00606394
790,80361.4,0.1261,0.07781,0.10213,0.89444,0.97486,0.95731,0.97375,0.9379,0.97251,0.95518,0.97251,0.94495,0.32835,0.44268,0.34279,0.66456,0.00605894,0.00605894,0.00605894
791,80462.3,0.12928,0.07665,0.10531,0.89412,0.97482,0.95731,0.97373,0.93795,0.97227,0.95518,0.97249,0.94488,0.32856,0.4424,0.34285,0.66516,0.00605395,0.00605395,0.00605395
792,80563.4,0.12766,0.07301,0.10278,0.90069,0.975,0.9575,0.97372,0.93803,0.97285,0.95589,0.97247,0.94483,0.32876,0.44235,0.3429,0.66596,0.00604896,0.00604896,0.00604896
793,80664.5,0.12578,0.06896,0.28779,0.8995,0.97501,0.95762,0.9737,0.93802,0.97285,0.9561,0.97245,0.94499,0.32881,0.44239,0.34301,0.66626,0.00604396,0.00604396,0.00604396
794,80765.5,0.12602,0.07605,0.10242,0.89969,0.97501,0.95777,0.97368,0.93795,0.97261,0.95624,0.97244,0.94477,0.32924,0.4425,0.3436,0.6669,0.00603896,0.00603896,0.00603896
795,80866.9,0.1278,0.07023,0.10311,0.8967,0.97502,0.95796,0.97366,0.93793,0.97168,0.95624,0.97246,0.94478,0.3295,0.4427,0.34384,0.66742,0.00603397,0.00603397,0.00603397
796,80968.1,0.13283,0.07928,0.10658,0.9007,0.97398,0.95731,0.97368,0.93805,0.97136,0.95624,0.97246,0.94476,0.32969,0.44259,0.34419,0.66757,0.00602898,0.00602898,0.00602898
797,81069.5,0.12853,0.07881,0.10899,0.89957,0.97289,0.95756,0.97373,0.93823,0.97147,0.95731,0.97248,0.94485,0.32978,0.4424,0.34462,0.66803,0.00602398,0.00602398,0.00602398
798,81170.7,0.12623,0.07273,0.10142,0.89724,0.97289,0.95763,0.97373,0.93825,0.9715,0.95731,0.97248,0.94498,0.32958,0.44215,0.34504,0.66832,0.00601898,0.00601898,0.00601898
799,81271.7,0.12618,0.07593,0.10202,0.89317,0.9729,0.95785,0.97379,0.93826,0.97161,0.95731,0.97253,0.94505,0.32931,0.44217,0.34531,0.66816,0.00601399,0.00601399,0.00601399
800,81372.6,0.12419,0.06914,0.10105,0.89365,0.97291,0.9581,0.97377,0.93819,0.97183,0.95728,0.9725,0.94507,0.32921,0.44212,0.34558,0.66819,0.006009,0.006009,0.006009
801,81473.6,0.12531,0.07518,0.10265,0.89612,0.9729,0.95731,0.97388,0.93824,0.97058,0.95731,0.97261,0.94521,0.32954,0.44205,0.34555,0.66854,0.006004,0.006004,0.006004
802,81574.5,0.12353,0.06892,0.10197,0.89539,0.97289,0.95749,0.97391,0.93808,0.97064,0.95731,0.97264,0.94508,0.32959,0.44192,0.34587,0.66887,0.005999,0.005999,0.005999
803,81675.6,0.12856,0.07811,0.10432,0.89842,0.9721,0.95838,0.97388,0.93791,0.97071,0.95731,0.97259,0.94521,0.32957,0.44169,0.34623,0.66896,0.00599401,0.00599401,0.00599401
804,81776.7,0.12525,0.06865,0.10214,0.89449,0.97238,0.95838,0.97386,0.93806,0.97074,0.95731,0.97259,0.94523,0.32961,0.44161,0.34667,0.66913,0.00598902,0.00598902,0.00598902
805,81877.8,0.12863,0.07234,0.10735,0.89239,0.97271,0.95838,0.97388,0.93812,0.97085,0.95731,0.97291,0.94527,0.32942,0.44192,0.34678,0.66908,0.00598402,0.00598402,0.00598402
806,81978.7,0.12404,0.07325,0.10275,0.89291,0.97246,0.95731,0.97386,0.93824,0.97073,0.95731,0.97291,0.94518,0.32922,0.44173,0.34716,0.66894,0.00597902,0.00597902,0.00597902
807,82079.7,0.1286,0.07418,0.10205,0.89529,0.97239,0.95731,0.97388,0.93822,0.97076,0.95682,0.97293,0.94521,0.32936,0.44165,0.34714,0.66916,0.00597403,0.00597403,0.00597403
808,82180.8,0.12235,0.07002,0.16453,0.89404,0.97351,0.95731,0.97388,0.93814,0.97181,0.95662,0.97293,0.9452,0.32958,0.44151,0.34733,0.66933,0.00596904,0.00596904,0.00596904
809,82281.9,0.12468,0.07525,0.09868,0.89367,0.97288,0.95724,0.97385,0.93828,0.97066,0.95624,0.9729,0.94521,0.33003,0.44128,0.34735,0.66946,0.00596404,0.00596404,0.00596404
810,82383,0.12613,0.07467,0.20136,0.89924,0.97288,0.95727,0.97389,0.93852,0.97057,0.95624,0.97293,0.94518,0.33004,0.44135,0.34748,0.66936,0.00595904,0.00595904,0.00595904
